/home/sujiya/SpTRSV_Gpu/matrix/196.mtx, 1090920, 2632818, 2.41, 472, 2311.27, 0.07, 1.82, 2.89, 31.74, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/197.mtx, 1393383, 3315043, 2.38, 344, 4050.53, 0.09, 1.67, 3.96, 43.83, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/198.mtx, 23947347, 52801659, 2.20, 77, 311004.51, 4.54, 6.73, 15.69, 179.97, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/199.mtx, 109900, 329435, 3.00, 15, 7326.67, 0.01, 0.06, 11.02, 110.43, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/19.mtx, 241666, 839713, 3.47, 26, 9294.85, 0.02, 0.21, 8.06, 76.30, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/1.mtx, 80016, 231123, 2.89, 3, 26672.00, 0.00, 0.11, 4.34, 44.21, 0.00, 0.09
/home/sujiya/SpTRSV_Gpu/matrix/200.mtx, 181908, 628488, 3.45, 27, 6737.33, 0.01, 0.17, 7.18, 68.18, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/201.mtx, 88360, 293721, 3.32, 25, 3534.40, 0.01, 0.11, 5.39, 51.94, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/202.mtx, 246077, 490771, 1.99, 9, 27341.89, 0.02, 0.07, 14.24, 171.54, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/203.mtx, 200200, 589261, 2.94, 8, 25025.00, 0.01, 0.06, 19.08, 192.70, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/204.mtx, 62729, 108440, 1.73, 8, 7841.12, 0.00, 0.03, 6.78, 87.96, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/205.mtx, 205282, 525873, 2.56, 147, 1396.48, 0.01, 0.72, 1.47, 15.71, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/206.mtx, 281903, 1463032, 5.19, 52, 5421.21, 0.02, 0.97, 3.03, 25.30, 0.05, 0.37
/home/sujiya/SpTRSV_Gpu/matrix/207.mtx, 29089, 111535, 3.83, 29, 1003.07, 0.00, 0.07, 3.06, 27.99, 0.02, 0.09
/home/sujiya/SpTRSV_Gpu/matrix/208.mtx, 33841, 129383, 3.82, 24, 1410.04, 0.00, 0.11, 2.30, 21.06, 0.02, 0.09
/home/sujiya/SpTRSV_Gpu/matrix/209.mtx, 528185, 739963, 1.40, 6, 88030.83, 0.03, 0.09, 16.68, 243.71, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/20.mtx, 57735, 195628, 3.39, 6, 9622.50, 0.00, 0.04, 9.02, 86.33, 0.02, 0.05
/home/sujiya/SpTRSV_Gpu/matrix/210.mtx, 159316, 193355, 1.21, 40, 3982.90, 0.01, 0.25, 1.57, 25.09, 0.00, 0.02
/home/sujiya/SpTRSV_Gpu/matrix/211.mtx, 2601977, 8749554, 3.36, 310, 8393.47, 0.23, 4.52, 3.88, 37.23, 0.03, 0.16
/home/sujiya/SpTRSV_Gpu/matrix/212.mtx, 194085, 385198, 1.98, 57, 3405.00, 0.01, 0.29, 2.69, 32.53, 0.00, 0.03
/home/sujiya/SpTRSV_Gpu/matrix/213.mtx, 94069, 277281, 2.95, 350, 268.77, 0.01, 0.48, 1.16, 11.75, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/214.mtx, 240116, 837099, 3.49, 25, 9604.64, 0.01, 0.16, 10.53, 99.66, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/215.mtx, 142752, 434272, 3.04, 15, 9516.80, 0.01, 2.25, 0.39, 3.84, 0.00, 0.33
/home/sujiya/SpTRSV_Gpu/matrix/216.mtx, 116835, 441781, 3.78, 14, 8345.36, 0.01, 0.19, 4.70, 43.19, 0.00, 0.00
